#==============================================================================
#
#	地形保存テキスト [save.txt]
#	Author：you
#
#==============================================================================
<>*************<> ここから下をコピーし [field.txt] に張り付け <>*************<>

TERRAINSET

	FIELDSET
		0.000 -0.000 0.000 , 0.000 3.946 0.000 , 0.000 24.104 0.000 , 0.000 57.864 0.000 , 0.000 95.343 0.000 , 0.000 125.800 0.000 , 0.000 134.217 0.000 , 0.000 130.794 0.000 , 0.000 114.995 0.000 , 0.000 95.616 0.000 , 0.000 80.393 0.000 , 0.000 66.410 0.000 , 0.000 46.481 0.000 , 0.000 28.187 0.000 , 0.000 11.143 0.000 , 0.000 1.738 0.000 , 0.000 0.355 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 0.792 0.000 , 0.000 17.058 0.000 , 0.000 37.002 0.000 , 0.000 63.476 0.000 , 0.000 91.653 0.000 , 0.000 114.037 0.000 , 0.000 125.432 0.000 , 0.000 117.680 0.000 , 0.000 93.820 0.000 , 0.000 57.903 0.000 , 0.000 26.735 0.000 , 0.000 0.461 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 
		0.000 -0.000 0.000 , 0.000 1.778 0.000 , 0.000 17.162 0.000 , 0.000 49.868 0.000 , 0.000 91.958 0.000 , 0.000 133.196 0.000 , 0.000 149.888 0.000 , 0.000 139.299 0.000 , 0.000 124.424 0.000 , 0.000 98.969 0.000 , 0.000 83.801 0.000 , 0.000 72.689 0.000 , 0.000 56.297 0.000 , 0.000 34.805 0.000 , 0.000 21.726 0.000 , 0.000 9.029 0.000 , 0.000 0.404 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 2.213 0.000 , 0.000 7.425 0.000 , 0.000 10.047 0.000 , 0.000 22.234 0.000 , 0.000 39.727 0.000 , 0.000 58.468 0.000 , 0.000 83.419 0.000 , 0.000 112.511 0.000 , 0.000 128.537 0.000 , 0.000 125.179 0.000 , 0.000 116.606 0.000 , 0.000 88.825 0.000 , 0.000 54.678 0.000 , 0.000 17.585 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 
		0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 8.242 0.000 , 0.000 48.707 0.000 , 0.000 97.044 0.000 , 0.000 130.859 0.000 , 0.000 153.537 0.000 , 0.000 146.897 0.000 , 0.000 128.032 0.000 , 0.000 111.896 0.000 , 0.000 89.647 0.000 , 0.000 79.892 0.000 , 0.000 68.824 0.000 , 0.000 50.261 0.000 , 0.000 31.638 0.000 , 0.000 15.942 0.000 , 0.000 5.705 0.000 , 0.000 1.876 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 7.892 0.000 , 0.000 14.234 0.000 , 0.000 20.039 0.000 , 0.000 39.855 0.000 , 0.000 53.161 0.000 , 0.000 71.317 0.000 , 0.000 94.147 0.000 , 0.000 126.737 0.000 , 0.000 146.320 0.000 , 0.000 154.458 0.000 , 0.000 160.128 0.000 , 0.000 138.403 0.000 , 0.000 102.022 0.000 , 0.000 66.498 0.000 , 0.000 31.996 0.000 , 0.000 2.906 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 
		0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 6.967 0.000 , 0.000 53.338 0.000 , 0.000 99.004 0.000 , 0.000 134.281 0.000 , 0.000 158.839 0.000 , 0.000 150.407 0.000 , 0.000 133.564 0.000 , 0.000 117.889 0.000 , 0.000 100.587 0.000 , 0.000 88.810 0.000 , 0.000 77.229 0.000 , 0.000 55.984 0.000 , 0.000 38.947 0.000 , 0.000 22.068 0.000 , 0.000 9.527 0.000 , 0.000 2.830 0.000 , 0.000 1.114 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 3.795 0.000 , 0.000 3.675 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 5.384 0.000 , 0.000 13.729 0.000 , 0.000 24.685 0.000 , 0.000 46.459 0.000 , 0.000 63.935 0.000 , 0.000 82.974 0.000 , 0.000 107.511 0.000 , 0.000 136.703 0.000 , 0.000 164.690 0.000 , 0.000 180.426 0.000 , 0.000 185.145 0.000 , 0.000 176.418 0.000 , 0.000 154.472 0.000 , 0.000 113.788 0.000 , 0.000 73.502 0.000 , 0.000 44.434 0.000 , 0.000 17.302 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 
		0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 13.739 0.000 , 0.000 48.929 0.000 , 0.000 101.729 0.000 , 0.000 139.750 0.000 , 0.000 162.150 0.000 , 0.000 156.324 0.000 , 0.000 141.228 0.000 , 0.000 125.563 0.000 , 0.000 112.813 0.000 , 0.000 102.239 0.000 , 0.000 94.818 0.000 , 0.000 78.065 0.000 , 0.000 55.683 0.000 , 0.000 31.008 0.000 , 0.000 19.002 0.000 , 0.000 6.496 0.000 , 0.000 1.582 0.000 , 0.000 0.063 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 0.482 0.000 , 0.000 10.533 0.000 , 0.000 16.820 0.000 , 0.000 22.695 0.000 , 0.000 22.514 0.000 , 0.000 36.047 0.000 , 0.000 34.176 0.000 , 0.000 32.161 0.000 , 0.000 23.694 0.000 , 0.000 8.822 0.000 , 0.000 6.116 0.000 , 0.000 1.153 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 4.866 0.000 , 0.000 12.812 0.000 , 0.000 22.551 0.000 , 0.000 32.073 0.000 , 0.000 51.833 0.000 , 0.000 72.030 0.000 , 0.000 88.350 0.000 , 0.000 116.321 0.000 , 0.000 147.486 0.000 , 0.000 183.541 0.000 , 0.000 207.653 0.000 , 0.000 216.698 0.000 , 0.000 214.455 0.000 , 0.000 197.081 0.000 , 0.000 171.666 0.000 , 0.000 128.846 0.000 , 0.000 86.743 0.000 , 0.000 54.056 0.000 , 0.000 24.803 0.000 , 0.000 2.018 0.000 , 0.000 -0.000 0.000 , 
		0.000 -0.000 0.000 , 0.000 0.384 0.000 , 0.000 19.777 0.000 , 0.000 55.481 0.000 , 0.000 97.608 0.000 , 0.000 139.845 0.000 , 0.000 165.093 0.000 , 0.000 170.570 0.000 , 0.000 159.128 0.000 , 0.000 148.848 0.000 , 0.000 132.940 0.000 , 0.000 123.791 0.000 , 0.000 108.945 0.000 , 0.000 92.088 0.000 , 0.000 75.162 0.000 , 0.000 55.262 0.000 , 0.000 39.100 0.000 , 0.000 24.660 0.000 , 0.000 13.806 0.000 , 0.000 5.567 0.000 , 0.000 3.274 0.000 , 0.000 1.332 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 6.413 0.000 , 0.000 14.769 0.000 , 0.000 20.965 0.000 , 0.000 26.654 0.000 , 0.000 31.329 0.000 , 0.000 36.331 0.000 , 0.000 48.926 0.000 , 0.000 54.500 0.000 , 0.000 55.275 0.000 , 0.000 51.837 0.000 , 0.000 47.271 0.000 , 0.000 38.191 0.000 , 0.000 20.404 0.000 , 0.000 16.683 0.000 , 0.000 11.618 0.000 , 0.000 3.967 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 3.381 0.000 , 0.000 6.058 0.000 , 0.000 13.458 0.000 , 0.000 30.342 0.000 , 0.000 51.247 0.000 , 0.000 70.344 0.000 , 0.000 87.723 0.000 , 0.000 97.525 0.000 , 0.000 124.264 0.000 , 0.000 156.015 0.000 , 0.000 196.833 0.000 , 0.000 227.100 0.000 , 0.000 243.852 0.000 , 0.000 258.686 0.000 , 0.000 265.432 0.000 , 0.000 232.296 0.000 , 0.000 185.187 0.000 , 0.000 150.107 0.000 , 0.000 97.343 0.000 , 0.000 60.214 0.000 , 0.000 29.634 0.000 , 0.000 4.953 0.000 , 0.000 -0.000 0.000 , 
		0.000 -0.000 0.000 , 0.000 2.231 0.000 , 0.000 24.811 0.000 , 0.000 62.767 0.000 , 0.000 110.200 0.000 , 0.000 152.485 0.000 , 0.000 177.253 0.000 , 0.000 179.970 0.000 , 0.000 172.323 0.000 , 0.000 157.549 0.000 , 0.000 149.344 0.000 , 0.000 141.610 0.000 , 0.000 128.312 0.000 , 0.000 107.885 0.000 , 0.000 87.911 0.000 , 0.000 73.406 0.000 , 0.000 57.622 0.000 , 0.000 45.484 0.000 , 0.000 34.879 0.000 , 0.000 24.908 0.000 , 0.000 20.809 0.000 , 0.000 13.592 0.000 , 0.000 6.406 0.000 , 0.000 2.417 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 2.862 0.000 , 0.000 9.406 0.000 , 0.000 16.215 0.000 , 0.000 24.209 0.000 , 0.000 32.402 0.000 , 0.000 42.078 0.000 , 0.000 48.571 0.000 , 0.000 57.590 0.000 , 0.000 71.170 0.000 , 0.000 81.972 0.000 , 0.000 81.030 0.000 , 0.000 78.063 0.000 , 0.000 69.485 0.000 , 0.000 59.023 0.000 , 0.000 44.300 0.000 , 0.000 29.518 0.000 , 0.000 18.490 0.000 , 0.000 19.815 0.000 , 0.000 13.563 0.000 , 0.000 9.678 0.000 , 0.000 7.196 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 4.624 0.000 , 0.000 8.852 0.000 , 0.000 17.575 0.000 , 0.000 34.615 0.000 , 0.000 48.103 0.000 , 0.000 67.491 0.000 , 0.000 74.405 0.000 , 0.000 94.089 0.000 , 0.000 111.904 0.000 , 0.000 132.960 0.000 , 0.000 148.938 0.000 , 0.000 169.371 0.000 , 0.000 207.796 0.000 , 0.000 241.874 0.000 , 0.000 264.305 0.000 , 0.000 289.795 0.000 , 0.000 299.913 0.000 , 0.000 298.656 0.000 , 0.000 265.705 0.000 , 0.000 215.920 0.000 , 0.000 170.897 0.000 , 0.000 102.194 0.000 , 0.000 61.025 0.000 , 0.000 30.597 0.000 , 0.000 5.136 0.000 , 0.000 -0.000 0.000 , 
		0.000 -0.000 0.000 , 0.000 3.732 0.000 , 0.000 30.333 0.000 , 0.000 71.308 0.000 , 0.000 132.087 0.000 , 0.000 179.448 0.000 , 0.000 206.453 0.000 , 0.000 210.707 0.000 , 0.000 201.077 0.000 , 0.000 192.435 0.000 , 0.000 181.013 0.000 , 0.000 164.083 0.000 , 0.000 149.983 0.000 , 0.000 124.873 0.000 , 0.000 103.240 0.000 , 0.000 85.804 0.000 , 0.000 72.178 0.000 , 0.000 59.401 0.000 , 0.000 52.522 0.000 , 0.000 40.620 0.000 , 0.000 33.031 0.000 , 0.000 24.751 0.000 , 0.000 12.791 0.000 , 0.000 8.208 0.000 , 0.000 5.804 0.000 , 0.000 3.466 0.000 , 0.000 -0.000 0.000 , 0.000 9.377 0.000 , 0.000 17.187 0.000 , 0.000 30.649 0.000 , 0.000 39.896 0.000 , 0.000 45.777 0.000 , 0.000 55.511 0.000 , 0.000 66.440 0.000 , 0.000 79.516 0.000 , 0.000 100.863 0.000 , 0.000 112.877 0.000 , 0.000 111.331 0.000 , 0.000 99.057 0.000 , 0.000 91.070 0.000 , 0.000 79.221 0.000 , 0.000 65.307 0.000 , 0.000 48.224 0.000 , 0.000 40.343 0.000 , 0.000 32.466 0.000 , 0.000 25.636 0.000 , 0.000 17.512 0.000 , 0.000 11.652 0.000 , 0.000 6.064 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 5.854 0.000 , 0.000 12.575 0.000 , 0.000 22.041 0.000 , 0.000 39.507 0.000 , 0.000 55.651 0.000 , 0.000 76.054 0.000 , 0.000 102.893 0.000 , 0.000 117.627 0.000 , 0.000 136.782 0.000 , 0.000 157.197 0.000 , 0.000 174.072 0.000 , 0.000 200.954 0.000 , 0.000 224.964 0.000 , 0.000 251.460 0.000 , 0.000 280.765 0.000 , 0.000 330.654 0.000 , 0.000 349.156 0.000 , 0.000 343.963 0.000 , 0.000 333.147 0.000 , 0.000 286.101 0.000 , 0.000 229.663 0.000 , 0.000 171.851 0.000 , 0.000 108.983 0.000 , 0.000 57.073 0.000 , 0.000 27.120 0.000 , 0.000 2.815 0.000 , 0.000 -0.000 0.000 , 
		0.000 -0.000 0.000 , 0.000 4.755 0.000 , 0.000 36.510 0.000 , 0.000 81.595 0.000 , 0.000 140.271 0.000 , 0.000 189.856 0.000 , 0.000 219.464 0.000 , 0.000 233.678 0.000 , 0.000 230.728 0.000 , 0.000 213.359 0.000 , 0.000 203.756 0.000 , 0.000 193.935 0.000 , 0.000 175.508 0.000 , 0.000 147.693 0.000 , 0.000 128.550 0.000 , 0.000 106.316 0.000 , 0.000 89.734 0.000 , 0.000 75.090 0.000 , 0.000 66.248 0.000 , 0.000 55.107 0.000 , 0.000 41.474 0.000 , 0.000 32.451 0.000 , 0.000 23.067 0.000 , 0.000 13.273 0.000 , 0.000 9.252 0.000 , 0.000 5.820 0.000 , 0.000 7.196 0.000 , 0.000 13.456 0.000 , 0.000 24.601 0.000 , 0.000 40.492 0.000 , 0.000 58.069 0.000 , 0.000 66.122 0.000 , 0.000 72.984 0.000 , 0.000 75.883 0.000 , 0.000 91.255 0.000 , 0.000 115.576 0.000 , 0.000 126.121 0.000 , 0.000 127.275 0.000 , 0.000 115.210 0.000 , 0.000 105.767 0.000 , 0.000 92.103 0.000 , 0.000 76.703 0.000 , 0.000 65.688 0.000 , 0.000 54.077 0.000 , 0.000 40.190 0.000 , 0.000 33.329 0.000 , 0.000 24.615 0.000 , 0.000 15.811 0.000 , 0.000 8.994 0.000 , 0.000 2.506 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 2.910 0.000 , 0.000 9.155 0.000 , 0.000 19.555 0.000 , 0.000 37.741 0.000 , 0.000 58.333 0.000 , 0.000 85.327 0.000 , 0.000 111.690 0.000 , 0.000 129.516 0.000 , 0.000 150.334 0.000 , 0.000 170.012 0.000 , 0.000 184.120 0.000 , 0.000 201.221 0.000 , 0.000 225.983 0.000 , 0.000 250.150 0.000 , 0.000 276.738 0.000 , 0.000 312.764 0.000 , 0.000 354.574 0.000 , 0.000 375.985 0.000 , 0.000 370.181 0.000 , 0.000 344.907 0.000 , 0.000 300.859 0.000 , 0.000 230.000 0.000 , 0.000 161.147 0.000 , 0.000 100.432 0.000 , 0.000 54.979 0.000 , 0.000 20.103 0.000 , 0.000 0.189 0.000 , 0.000 -0.000 0.000 , 
		0.000 -0.000 0.000 , 0.000 5.967 0.000 , 0.000 37.127 0.000 , 0.000 85.810 0.000 , 0.000 140.149 0.000 , 0.000 189.617 0.000 , 0.000 232.318 0.000 , 0.000 256.940 0.000 , 0.000 256.589 0.000 , 0.000 242.149 0.000 , 0.000 226.700 0.000 , 0.000 211.619 0.000 , 0.000 188.045 0.000 , 0.000 159.239 0.000 , 0.000 135.190 0.000 , 0.000 120.614 0.000 , 0.000 96.446 0.000 , 0.000 82.064 0.000 , 0.000 75.794 0.000 , 0.000 63.845 0.000 , 0.000 49.827 0.000 , 0.000 48.940 0.000 , 0.000 41.449 0.000 , 0.000 30.563 0.000 , 0.000 20.339 0.000 , 0.000 12.181 0.000 , 0.000 9.677 0.000 , 0.000 16.415 0.000 , 0.000 30.834 0.000 , 0.000 57.155 0.000 , 0.000 75.840 0.000 , 0.000 81.394 0.000 , 0.000 126.981 0.000 , 0.000 143.473 0.000 , 0.000 153.197 0.000 , 0.000 158.097 0.000 , 0.000 184.914 0.000 , 0.000 167.023 0.000 , 0.000 160.653 0.000 , 0.000 152.289 0.000 , 0.000 131.863 0.000 , 0.000 94.251 0.000 , 0.000 79.760 0.000 , 0.000 69.704 0.000 , 0.000 53.521 0.000 , 0.000 39.197 0.000 , 0.000 29.476 0.000 , 0.000 18.881 0.000 , 0.000 10.564 0.000 , 0.000 3.675 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 0.000 0.653 0.000 , 0.000 4.015 0.000 , 0.000 18.292 0.000 , 0.000 32.544 0.000 , 0.000 64.200 0.000 , 0.000 92.816 0.000 , 0.000 115.068 0.000 , 0.000 139.267 0.000 , 0.000 151.509 0.000 , 0.000 167.432 0.000 , 0.000 186.426 0.000 , 0.000 193.128 0.000 , 0.000 207.680 0.000 , 0.000 228.453 0.000 , 0.000 250.610 0.000 , 0.000 283.819 0.000 , 0.000 312.996 0.000 , 0.000 348.050 0.000 , 0.000 376.669 0.000 , 0.000 382.507 0.000 , 0.000 354.014 0.000 , 0.000 310.136 0.000 , 0.000 228.559 0.000 , 0.000 140.314 0.000 , 0.000 86.082 0.000 , 0.000 44.082 0.000 , 0.000 6.367 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 
		0.000 -0.000 0.000 , 0.000 5.878 0.000 , 0.000 33.644 0.000 , 0.000 82.758 0.000 , 0.000 153.095 0.000 , 0.000 223.500 0.000 , 0.000 271.890 0.000 , 0.000 290.845 0.000 , 0.000 283.199 0.000 , 0.000 260.849 0.000 , 0.000 239.467 0.000 , 0.000 220.747 0.000 , 0.000 202.593 0.000 , 0.000 177.652 0.000 , 0.000 157.621 0.000 , 0.000 135.674 0.000 , 0.000 123.021 0.000 , 0.000 110.212 0.000 , 0.000 101.080 0.000 , 0.000 90.716 0.000 , 0.000 82.023 0.000 , 0.000 78.164 0.000 , 0.000 67.110 0.000 , 0.000 58.437 0.000 , 0.000 49.999 0.000 , 0.000 41.175 0.000 , 0.000 36.970 0.000 , 0.000 39.839 0.000 , 0.000 43.990 0.000 , 0.000 61.900 0.000 , 0.000 75.105 0.000 , 0.000 114.054 0.000 , 0.000 141.661 0.000 , 0.000 164.658 0.000 , 0.000 173.341 0.000 , 0.000 201.403 0.000 , 0.000 215.228 0.000 , 0.000 203.435 0.000 , 0.000 185.806 0.000 , 0.000 180.611 0.000 , 0.000 155.289 0.000 , 0.000 121.973 0.000 , 0.000 100.426 0.000 , 0.000 86.315 0.000 , 0.000 77.071 0.000 , 0.000 71.974 0.000 , 0.000 65.422 0.000 , 0.000 56.338 0.000 , 0.000 45.424 0.000 , 0.000 35.615 0.000 , 0.000 17.394 0.000 , 0.000 4.344 0.000 , 0.000 1.034 0.000 , 0.000 9.747 0.000 , 0.000 27.507 0.000 , 0.000 51.842 0.000 , 0.000 86.865 0.000 , 0.000 115.862 0.000 , 0.000 143.446 0.000 , 0.000 168.700 0.000 , 0.000 187.147 0.000 , 0.000 199.822 0.000 , 0.000 204.747 0.000 , 0.000 202.051 0.000 , 0.000 219.243 0.000 , 0.000 234.720 0.000 , 0.000 247.795 0.000 , 0.000 276.935 0.000 , 0.000 312.762 0.000 , 0.000 345.635 0.000 , 0.000 381.972 0.000 , 0.000 394.013 0.000 , 0.000 365.116 0.000 , 0.000 317.601 0.000 , 0.000 246.335 0.000 , 0.000 153.513 0.000 , 0.000 77.783 0.000 , 0.000 22.938 0.000 , 0.000 3.268 0.000 , 0.000 -0.000 0.000 , 0.000 -0.000 0.000 , 
